2200,250012.000,"""""",11,11,11,51.12883887691,1.1209,-114.19661963229,1.1132,1196.3275,2.2314,-16.5000
2200,250017.000,"""""",11,11,11,51.12883955139,1.1204,-114.19661986124,1.1123,1196.3216,2.2304,-16.5000
2200,250018.000,"""""",11,11,11,51.12883945741,1.1207,-114.19661998550,1.1127,1196.3150,2.2305,-16.5000
2200,250019.000,"""""",11,11,11,51.12883954481,1.1218,-114.19662004047,1.1131,1196.3118,2.2317,-16.5000
